inputs,targets,template_id,template_lang
"ఈ రిడిల్ కి జవాబు ఇవ్వు
నీడొక్కలో నా కాలు!","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మగ్గము""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
తండ్రిని చంపి, తాతను గూడి, తండ్రిని కన్నది.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మజ్జిగ""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
అడవిలో పుట్టింది,
అడవిలో పెరిగింది;
మా ఇంటి కొచ్చింది,
తైతక్కలాడింది.
ఎవరు?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మజ్జిగను చిలికే తెడ్డు. కవ్వము""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు తొలుతో చేస్తారు. కర్రతో చేస్తారు. అన్నం పెడతారు, అదే పనిగా బాదుతారు?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మద్దెల""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
సినిమాహాలుకి మనతో వస్తుంది. టికెట్ తీసుకుంటుంది. సినిమా చూడదు. మనం చూసి వచ్చేవరకు వేచి చూస్తుంది.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మన వాఇనం""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు వాయు వేగమును మించి, లోకములన్నీగాలించి, చిటెకెలోఉన్న చోటికి వచ్చు! ఏమిటది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మనసు""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు తొమ్మిది రంధ్రముల బొమ్మ! ఘనమైన తోలు బొమ్మ!,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మనిషి""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు యంత్రము గాని యంత్రమును నేను! నాకు అప్పుడపుడు రిపేర్లుంటాయి. ఒక్కసారి ఆగిపోయానంటే, నేను మరలా పనికి రాను. మరి నే నెవరిని?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మనిషి""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
లింగడు కన్నెమనసు, దొంగిలించిన దొంగాడు?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మన్మధుడు""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
నాకు రెక్కలు లేవు కానీ నేను ఎగరగలను,నాకు కళ్ళు లేవుగాని నేను ఏడవగలను,ఎవరునేను?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మబ్బు""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు రణం కాని రణం ?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మరణం,తోరణం,ఆభరణం""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు ఆకులోడు కాదమ్మా ఆకులుంటాయి
బాలింత కాదమ్మా పాలుంటాయి
సన్యాసోడు కాడమ్మా జడలుంటాయి","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మర్రి చెట్టు""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
పాలున్న బాలింతను కాదు. జడలు ఉన్నా జటాధారిని కాదు.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మర్రిచెట్టు""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
సంధ్య వేళ విచ్చు కుంటుంది.. గుభాళిస్తుంది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మల్లె పూవ్వు""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు గోడలు కిటికీలు లేని రూమ్ ఏది?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మష్రూమ్ (పుట్టగొడుగు)""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
ఇంటింటికీ ఒక నల్లోడు","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మసిగుడ్డు""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
గుంటూరు గుట్ట! ఏలూరు మిట్ట! పదిమంది పట్ట! ఒకడే కట్ట!","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మాంగల్యము""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు ఇతరులకు ఇచ్చినా కూడా నీ దగ్గర ఉంచుకొనేది ఏమిటి?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మాట""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు జీడివారి కోడలు. సిరిగల వారికి ఆడపడుచు వయసులో కులికే వయ్యారి వైశాఖమాసంలో వస్తుంది.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మామిడి పండు""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు ఆకాశం అప్పన్న, నేల దుప్పన్న 
ముడ్డి పిసుకన్నా, మూతి నాకన్న","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మామిడి పండు""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు శివరాత్రికి జీడికాయ, ఉగాదికి ఊరగాయ?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మామిడి పిందె""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు అన్నం తినకపోతే ఏమవుతుంది?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మిగిలిపోతుంది.""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు ఎక్కలేని మానుకు దిక్కులేని కాఫు,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మిరప చెట్టు""",2,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు పచ్చని పందిట్లో ఎర్రని పెళ్ళికూతురు?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మిరప పండు""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు ఎక్కలేని మానుకు దిక్కులేని కాపు.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మిరపచెట్టు""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు వేయలేని టెంట్ ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మిలిటెంట్""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు అంకటి బంకటి కూర, తియ్యగున్నది. ఇంత పెట్టు","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మీగడ""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు అంకటి బంకటి కూడా, తిన్న తియ్యగున్నది ఇంత పెట్టు?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మీగడ""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
ఆడవాళ్లకుండనిది.. మగవాళ్లకు ఉండేది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మీసం""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
ఆడ వాళ్లు కు ఉండనిది.. మగవారికి ఉండేది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మీసం""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు తీస్తే పోతుంది. తెల్లారితే వస్తుంది.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మీసము""",2,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు రోషమునకు మారు పేరు నేను! భీముడను మాత్రము కాను. అందుకే ఎవరికి రోషము వచ్చినా, ముందు నా మీదే చెయ్యి వేస్తారు. నే నెవరిని?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మీసము""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు గిలి గాని గిలి! ఏమి గిలి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ముంగిలి, లోగిలి""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
గంపెడు చెట్లలో గుబెలు మన్నాయి?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ముంజు కాయలు""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు ఆ ఇంటికి ఈ ఇంటికి మధ్య దూలం,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ముక్కు""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు అందమైన గోపురం - మధ్య దూలం - మంచి గాలి లోనికెళ్ళి చెడ్డ గాలి బయటకొచ్చు,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ముక్కు""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
వాకిట్లో కలవారి కోడలు పడింది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ముగ్గు""",2,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు ఆకు చిటికెడు. కాయ మూరెడు.,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మునగకాయ""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
అడవిలో పుట్టింది. అడవిలో పెరిగింది. వంటినిండా గాయాలు. కడుపునిండా రాగాలు.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మురళి""",2,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు వంక వంకల గడ్డి  ఎంత కోసిన గుప్పెడు కాదు,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""ముళ్ల కంచి""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు తోవలో పుట్టేది, తోవలో పెరిగేది, తొవలో పోయేవారి కొంగు పట్టేది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""ముళ్ల మొక్క""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు చెట్టు మీద పిట్ట వాలె 
పిట్టవాలగా పట్టుకొంటి 
పట్టుకొంటే గిచ్చిపెట్టె 
గిచ్చిపెడితే విడిచి పెడితి","మీరు అడిగిన రిడిల్ కి సమాధానం:
""ముళ్ళ వంకాయ""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు పిల్లికి ముందు రెండు పిల్లులు - పిల్లికి వెనుక రెండు పిల్లులు - పిల్లికీ పిల్లికీ మధ్య ఒక పిల్లి, మొత్తం ఎన్ని పిల్లులు?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మూడు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు కిందకి పైకి వెళ్తుంది కానీ కదల లేనిది ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మెట్లు""",2,['tel']
"ఈ పొడుపు కథకి జవాబు ఇవ్వు అంగడిలో పెట్టి అమ్మేది కాదు, తక్కెడలో పెట్టి తూచేది కాదు, ఆలోచించటానికి ఆధారమైనది. అది లేకుండా మనిషేకాదు","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మెదడు.""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
అనంతపురంలో తప్పెట కొడితే అంతకు తగులు ఇంతకు తగులు చెరువులో ఉండే చేపకు తగులు బీళ్ళలో మేసే గొడ్డుకు తగులు బాలింతకు తగులు దీని భావమేమి?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మెరుపు""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
కాళ్లు లేవు గానీ నడుస్తుంది. కళ్లు లేవు గానీ ఏడుస్తుంది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మేఘం""",2,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు పైన పటారము! లోన లొటారము!,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మేడిపండు""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
అనగనగనగా ఓ అప్సరస. ఆమె పేరులో మధ్య అక్షరం తీసేస్తే మేక.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మేనక""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు అనగనగా ఓ అప్సరస ఆమె పేరులో మధ్య అక్షరం తీసేస్తే మేక?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మేనక""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు తన్ను తానే మింగి, మావమౌతుంది.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మైనపు వత్తి""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు చింపిరి చింపిరి గుడ్డలు! ముత్యముల వంటి బిడ్డలు!,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మొక్కజొన్న""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
చక్కని రాజుకు ఒళ్లంతా ముత్యాలు?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మొక్కజొన్న కంకి""",2,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు చింపిరి చింపిరి గుడ్డలు 
కానీ ముత్యాలవంటి బిడ్డలు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మొక్కజొన్నపొత్తి""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు అత్తకు పన్నీరు. గురుగురుడు, దాని దగ్గరకు వెళ్లితే లబలబలు.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మొగలి చెట్టు""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు సువాసన ఉన్నా, పూజకు పనికి రానిది.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మొగలి పూవు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు ఇటుకతో ఇల్లు కట్టి.. దంతాన తనుపుపెట్టే.. తానుబోయి సరసమాడెను,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మొగలిపువ్వు""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
ఆకు బారెడు. తోక మూరెడు.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మొగలిపువ్వు""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు ఇటుకతో యిల్లు కట్టి.. దంతాన తనునుపెట్టి.. తాను బోయి (రాజు) సరసమాడెను ?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మొగలిపువ్వు""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు పచ్చన్ని పొదలోన విచ్చుకోనుంది:
తెచ్చుకోబోతేను గుచ్చుకుంటుంది. ఏమిటది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మొగలిపువ్వు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు పూజకు పనికిరాని పువ్వు. పడతులు మెచ్చే పువ్వు.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మొగలిపువ్వు.""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు పచ్చిని పెట్టెలో విచ్చుకోనుంది. తెచ్చుకోపోతేనూ గుచ్చుకుంటుంది.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మొగిలి పువ్వు""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు కాయ గాని కాయ! ఏమి కాయ?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మొట్టికాయ, కజ్జికాయ""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు తామరకమలం మీద కలువ పువ్వులు 
కలువ పువ్వుల కింద సంపెంగ పువ్వు 
సంపెంగపువ్వు కింద దొండపళ్ళు 
దొండపళ్ళలో మల్లెమొగ్గలు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మొహము, కళ్ళు,  ముక్కు, పెదవులు, పళ్ళు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు ట్రిక్కులు చేసే టక్కుల మారి! చెప్పకుండా పోతాడు. గల్లంతు ఔతాడు.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""మోసగాడు""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు ఆయుధంలేని పోరాటమేమిటి?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""మౌనపోరాటం.""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
నాలో నీరు లేని నదులు ఉంటాయి, రాళ్లు లేని కొండలు ఉంటాయి ,భవనాలు లేని ఊరులు ఉంటాయి ,ఎవరు నేను?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""మ్యాప్""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు పళ్ళు ఉన్నా నోరు లేనిది?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రంపం""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు నున్నగా చెక్కింది. నూనె మెరుగు పెట్టింది. ఏడాదికి ఒకసారి గంటి కదిలిస్తారు. ఏమిటదీ.,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""రథం""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
ఎప్పటికీ పాడలేని బ్యాండ్ ఏది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రబ్బర్ బ్యాండ్""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు రవి తల్లిదండ్రులకు ముగ్గురు పిల్లలు ఉన్నారు వారిలో ఒకరు గోపి ఒకరు రాజు మూడవ వారు ఎవరు?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రవి""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
నీ దగ్గర ఉన్నదాన్ని యితరులకు పంచినవెంటనే ,అది నీదగ్గర ఉండదు ఏంటది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రహస్యం""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు సందు మా బర్రె కొమ్మలాడిచ్చే?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రాగోల""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు ఎనిమిది చేతుల ఏబ్రాసీ ఎప్పుడు తిరిగే సోబ్రాసి వెన్నున జంజె వ్రెళ్ళాడు తీసిన కొద్ది తెర్లాడు.,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""రాట్నం""",1,['tel']
"ఈ పొడుపు కథకి జవాబు ఇవ్వు బండి ఎక్కడు, గుఱ్ఱము ఎక్కడు, నడువలేని బాలుడు, ఇంటి ముందర అటు ఇటు తిరుగుతాడు.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రాట్నము""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు బడి గాని బడి! ఏమిబడి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రాబడి, దిగుబడి""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు అందరికి నచ్చే బడి ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రాబడి.""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
వానా లేక ఎండా లేక పైరు పచ్చంగా, ఆకు లేక సున్నం లేక నోరు ఎర్రంగ","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రామచిలుక.""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
స్కూల్ బ్యాగులో ఉండని స్కేలు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""రిక్టర్ స్కేలు""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
వాహనాలకు ఉండని టైర్ ఏమిటి?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రిటైర్""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
ఎండకు ఎండదు వానకు తడవదు అది లేకపోతే జరగదు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""రూపాయి బిళ్ళ""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు బిళ్ళ కాని బిళ్ళ, లోకం కోరే బిళ్ళ?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""రూపాయిబిళ్ళ, తపాళబిళ్ళ""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు ఏది అధిక బరువు కలిగి ఉంటుంది ఒక టన్ను దూదా లేక ఒక టన్ను ఇటుకలా?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రెఁడూనూ""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు నువ్వు పరుగు పందెం లో ఉన్నప్పుడు నువ్వు సెకండ్ ప్లేస్ లో ఉన్న వ్యక్తి కి దగ్గరగా ఉంటే నువ్వు ఎన్నో స్థానంలో ఉన్నట్టు?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రెండవస్థానం లో""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
మిరపకాయ కొరితే  ఏమవుతుంది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""రెండు ముక్కలవుతుంది.""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు తల్లి దయ్యం, పిల్ల పగడం.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""రేగుపండు""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు మాట్లాడుతుంది కానీ మనిషి కాదు,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రేడియో""",2,['tel']
"ఈ పొడుపు కథకి జవాబు ఇవ్వు తల నుండి పొగ చిమ్ముంది, భూతం కాదు. కన్నులెర్రగా ఉండు రాకాసి కాదు. పాకిపోవుచుండు పాము కాదు?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రైలు""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు కిటకిట బండి కిటారు బండి. ఎందరు కూర్చున్నా విరగని బండి.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రైలు""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు కన్నులెర్రగా ఉండును రాకాసి కాదు, తల నుండి పొగ చిమ్ముంది, భూతం కాదు, పాకిపోవుచుండు పాము కాదు, ఏమిటది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రైలు""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
కడుపులో పిల్లలు – కంఠములో నిప్పులు, అరుపేమో ఉరుము – ఎరుపంటే భయము – ఎవరది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""రైలు""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు రెండు వెన్నెముకలు ఉంటాయి కానీ వేలకొద్దీ ఎముకలు ఉంటాయి ,ఎవరు నేను?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""రైలు పట్టాలు""",1,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు బండ కాని బండ,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""రోకలి బండ""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు నల్లకుక్కకు నాలుగు చెవులు,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""లవంగం""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు తినలేని కాయ ఏమిటి?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""లెంపకాయ""",1,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు ఇక్కడ విడిచిన కోడి ఇందూరు పోయె ?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""లేఖ""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు చాలా కథలు ఉన్న భవనం ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""లైబ్రరీ""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు పెట్ట కాని పెట్ట,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""లొట్టి పెట్ట""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు పలుకుగాని పలుకు :
ఎమిటది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""వక్క పలుకు""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు నల్లని నాగి, తెల్లని తిమ్మ, పచ్చని పొడి. బావ నోట్టో వసంతం.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""వక్క, సున్నం, తమల పాకు.""",1,['tel']
"ఈ పొడుపు కథకి జవాబు ఇవ్వు ఉడికిందొకటి,ఉడకందొకటి,కాలిందొకటి,కాలందొకటి, ఏమిటది ?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""వక్క,ఆకు,సున్నం,పొగాకు""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు కొట్టకుండా తగిగే దెబ్బ ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""వడదెబ్బ""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు పైడిపెట్టెలో ముత్యపు గింజ,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""వడ్లగింజ""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు ఎప్పుడూ పైకి వెళ్తూనే ఉంటుంది కానీ ఎప్పటికీ కిందకు రానిది ఏంటది?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""వయస్సు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు కూర్చోలేని హాలు ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""వరహాలు.""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు ఆ రాజు కూతురు అధిక చక్కని దట గోరంత కొప్పు పెట్టి గొలుసులు దిగవేసింది.,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""వరివెన్ను""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
హస్త ఆరు పాళ్లు, చిత్త మూడు పాళ్లు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""వర్షం""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
హస్త ఆరు పాళ్ళు చిత్త మూడు పాళ్ళు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""వర్షం""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
దేహమెల్ల కళ్లు, దేవేంద్రుడు కాదు. నరవాహనము లేక నడిచిపోలేదు. తనకు జీవం లేదు, జీవుల్ని చంపు.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""వల""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు అందరూ కోరుకునే సతి ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""వసతి.""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు పడుతుందేకానీ పైకి లేవలేదు?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""వాన""",1,['tel']
"ఈ పొడుపు కథకి జవాబు ఇవ్వు చన్నులేని ఆవుపాలు
చెయ్యిలేని వాడు పిండె 
అగ్నిలేని పాలుకాగె 
నోరులేని బాల తాగె","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""వాన""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు నరుడు కాని నరుడు?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""వానరుడు""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
ఇద్దరు వ్యక్తులు చెస్ ఆడుతూ ఉన్నారు ,వారు ఇద్దరూ గెలిచారు ఎలాగా?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""వారిద్దరూ వేర్వేరు వ్యక్తులతో ఆడుతున్నారు కనుక""",1,['tel']
